Running on host cs302.hpc.nyu.edu
Directory is /scratch/yz6994/HPC_finalproj_lbm
Slurm job ID is 33438420
==done==
index = 13694, local_density = 0.100000, u_x = 0.000000
index = 13695, local_density = 0.100000, u_x = 0.000000
index = 13696, local_density = 0.100000, u_x = 0.000000
index = 13697, local_density = 0.100000, u_x = 0.000000
index = 13698, local_density = 0.100000, u_x = 0.000000
index = 13699, local_density = 0.100000, u_x = 0.000000
index = 13700, local_density = 0.100000, u_x = 0.000000
index = 13701, local_density = 0.100000, u_x = 0.000000
index = 13702, local_density = 0.100000, u_x = 0.000000
index = 13703, local_density = 0.100000, u_x = 0.000000
index = 13704, local_density = 0.100000, u_x = 0.000000
index = 13705, local_density = 0.100000, u_x = 0.000000
index = 13706, local_density = 0.100000, u_x = 0.000000
index = 13707, local_density = 0.100000, u_x = 0.000000
index = 13708, local_density = 0.100000, u_x = 0.000000
index = 13709, local_density = 0.100000, u_x = 0.000000
index = 13710, local_density = 0.100000, u_x = 0.000000
index = 13711, local_density = 0.100000, u_x = 0.000000
index = 13712, local_density = 0.100000, u_x = 0.000000
index = 13713, local_density = 0.100000, u_x = 0.000000
index = 13714, local_density = 0.100000, u_x = 0.000000
index = 13715, local_density = 0.100000, u_x = 0.000000
index = 13716, local_density = 0.100000, u_x = 0.000000
index = 13717, local_density = 0.100000, u_x = 0.000000
index = 13718, local_density = 0.100000, u_x = 0.000000
index = 13719, local_density = 0.100000, u_x = 0.000000
index = 13720, local_density = 0.100000, u_x = 0.000000
index = 13721, local_density = 0.100000, u_x = 0.000000
index = 13722, local_density = 0.100000, u_x = 0.000000
index = 13723, local_density = 0.100000, u_x = 0.000000
index = 13724, local_density = 0.100000, u_x = 0.000000
index = 13725, local_density = 0.100000, u_x = 0.000000
index = 13726, local_density = 0.100000, u_x = 0.000000
index = 13727, local_density = 0.100000, u_x = 0.000000
index = 13728, local_density = 0.100000, u_x = 0.000000
index = 13729, local_density = 0.100000, u_x = 0.000000
index = 13730, local_density = 0.100000, u_x = 0.000000
index = 13731, local_density = 0.100000, u_x = 0.000000
index = 13732, local_density = 0.100000, u_x = 0.000000
index = 13733, local_density = 0.100000, u_x = 0.000000
index = 13734, local_density = 0.100000, u_x = 0.000000
index = 13735, local_density = 0.100000, u_x = 0.000000
index = 13736, local_density = 0.100000, u_x = 0.000000
index = 13737, local_density = 0.100000, u_x = 0.000000
index = 13738, local_density = 0.100000, u_x = 0.000000
index = 13739, local_density = 0.100000, u_x = 0.000000
index = 13740, local_density = 0.100000, u_x = 0.000000
index = 13741, local_density = 0.100000, u_x = 0.000000
index = 13742, local_density = 0.100000, u_x = 0.000000
index = 13743, local_density = 0.100000, u_x = 0.000000
index = 13744, local_density = 0.100000, u_x = 0.000000
index = 13745, local_density = 0.100000, u_x = 0.000000
index = 13746, local_density = 0.100000, u_x = 0.000000
index = 13747, local_density = 0.100000, u_x = 0.000000
index = 13748, local_density = 0.100000, u_x = 0.000000
index = 13749, local_density = 0.100000, u_x = 0.000000
index = 13750, local_density = 0.100000, u_x = 0.000000
index = 13751, local_density = 0.100000, u_x = 0.000000
index = 13752, local_density = 0.100000, u_x = 0.000000
index = 13753, local_density = 0.100000, u_x = 0.000000
index = 13754, local_density = 0.100000, u_x = 0.000000
index = 13755, local_density = 0.100000, u_x = 0.000000
index = 13756, local_density = 0.100000, u_x = 0.000000
index = 13757, local_density = 0.100000, u_x = 0.000000
index = 13758, local_density = 0.100000, u_x = 0.000000
index = 13759, local_density = 0.100000, u_x = 0.000000
index = 13760, local_density = 0.100000, u_x = 0.000000
index = 13761, local_density = 0.100000, u_x = 0.000000
index = 13762, local_density = 0.100000, u_x = 0.000000
index = 13763, local_density = 0.100000, u_x = 0.000000
index = 13764, local_density = 0.100000, u_x = 0.000000
index = 13765, local_density = 0.100000, u_x = 0.000000
index = 13766, local_density = 0.100000, u_x = 0.000000
index = 13767, local_density = 0.100000, u_x = 0.000000
index = 13768, local_density = 0.100000, u_x = 0.000000
index = 13769, local_density = 0.100000, u_x = 0.000000
index = 13770, local_density = 0.100000, u_x = 0.000000
index = 13771, local_density = 0.100000, u_x = 0.000000
index = 13772, local_density = 0.100000, u_x = 0.000000
index = 13773, local_density = 0.100000, u_x = 0.000000
index = 13774, local_density = 0.100000, u_x = 0.000000
index = 13775, local_density = 0.100000, u_x = 0.000000
index = 13776, local_density = 0.100000, u_x = 0.000000
index = 13777, local_density = 0.100000, u_x = 0.000000
index = 13778, local_density = 0.100000, u_x = 0.000000
index = 13779, local_density = 0.100000, u_x = 0.000000
index = 13780, local_density = 0.100000, u_x = 0.000000
index = 13781, local_density = 0.100000, u_x = 0.000000
index = 13782, local_density = 0.100000, u_x = 0.000000
index = 13783, local_density = 0.100000, u_x = 0.000000
index = 13784, local_density = 0.100000, u_x = 0.000000
index = 13785, local_density = 0.100000, u_x = 0.000000
index = 13786, local_density = 0.100000, u_x = 0.000000
index = 13787, local_density = 0.100000, u_x = 0.000000
index = 13788, local_density = 0.100000, u_x = 0.000000
index = 13789, local_density = 0.100000, u_x = 0.000000
index = 13790, local_density = 0.100000, u_x = 0.000000
index = 13791, local_density = 0.100000, u_x = 0.000000
index = 13792, local_density = 0.100000, u_x = 0.000000
index = 13793, local_density = 0.100000, u_x = 0.000000
index = 13794, local_density = 0.100000, u_x = 0.000000
index = 13795, local_density = 0.100000, u_x = 0.000000
index = 13796, local_density = 0.100000, u_x = 0.000000
index = 13797, local_density = 0.100000, u_x = 0.000000
index = 13798, local_density = 0.100000, u_x = 0.000000
index = 13799, local_density = 0.100000, u_x = 0.000000
index = 13800, local_density = 0.100000, u_x = 0.000000
index = 13801, local_density = 0.100000, u_x = 0.000000
index = 13802, local_density = 0.100000, u_x = 0.000000
index = 13803, local_density = 0.100000, u_x = 0.000000
index = 13804, local_density = 0.100000, u_x = 0.000000
index = 13805, local_density = 0.100000, u_x = 0.000000
index = 13806, local_density = 0.100000, u_x = 0.000000
index = 13807, local_density = 0.100000, u_x = 0.000000
index = 13808, local_density = 0.100000, u_x = 0.000000
index = 13809, local_density = 0.100000, u_x = 0.000000
index = 13810, local_density = 0.100000, u_x = 0.000000
index = 13811, local_density = 0.100000, u_x = 0.000000
index = 13812, local_density = 0.100000, u_x = 0.000000
index = 13813, local_density = 0.100000, u_x = 0.000000
index = 13814, local_density = 0.100000, u_x = 0.000000
index = 13815, local_density = 0.100000, u_x = 0.000000
index = 13816, local_density = 0.100000, u_x = 0.000000
index = 13817, local_density = 0.100000, u_x = 0.000000
index = 13818, local_density = 0.100000, u_x = 0.000000
index = 13819, local_density = 0.100000, u_x = 0.000000
index = 13820, local_density = 0.100000, u_x = 0.000000
index = 13821, local_density = 0.100000, u_x = 0.000000
index = 13822, local_density = 0.100000, u_x = 0.000000
index = 13823, local_density = 0.100000, u_x = 0.000000
index = 13824, local_density = 0.100000, u_x = 0.000000
index = 13825, local_density = 0.100000, u_x = 0.000000
index = 13826, local_density = 0.100000, u_x = 0.000000
index = 13827, local_density = 0.100000, u_x = 0.000000
index = 13828, local_density = 0.100000, u_x = 0.000000
index = 13829, local_density = 0.100000, u_x = 0.000000
index = 13830, local_density = 0.100000, u_x = 0.000000
index = 13831, local_density = 0.100000, u_x = 0.000000
index = 13832, local_density = 0.100000, u_x = 0.000000
index = 13833, local_density = 0.100000, u_x = 0.000000
index = 13834, local_density = 0.100000, u_x = 0.000000
index = 13835, local_density = 0.100000, u_x = 0.000000
index = 13836, local_density = 0.100000, u_x = 0.000000
index = 13837, local_density = 0.100000, u_x = 0.000000
index = 13838, local_density = 0.100000, u_x = 0.000000
index = 13839, local_density = 0.100000, u_x = 0.000000
index = 13840, local_density = 0.100000, u_x = 0.000000
index = 13841, local_density = 0.100000, u_x = 0.000000
index = 13842, local_density = 0.100000, u_x = 0.000000
index = 13843, local_density = 0.100000, u_x = 0.000000
index = 13844, local_density = 0.100000, u_x = 0.000000
index = 13845, local_density = 0.100000, u_x = 0.000000
index = 13846, local_density = 0.100000, u_x = 0.000000
index = 13847, local_density = 0.100000, u_x = 0.000000
index = 13848, local_density = 0.100000, u_x = 0.000000
index = 13849, local_density = 0.100000, u_x = 0.000000
index = 13850, local_density = 0.100000, u_x = 0.000000
index = 13851, local_density = 0.100000, u_x = 0.000000
index = 13852, local_density = 0.100000, u_x = 0.000000
index = 13853, local_density = 0.100000, u_x = 0.000000
index = 13854, local_density = 0.100000, u_x = 0.000000
index = 13855, local_density = 0.100000, u_x = 0.000000
index = 13856, local_density = 0.100000, u_x = 0.000000
index = 13857, local_density = 0.100000, u_x = 0.000000
index = 13858, local_density = 0.100000, u_x = 0.000000
index = 13859, local_density = 0.100000, u_x = 0.000000
index = 13860, local_density = 0.100000, u_x = 0.000000
index = 13861, local_density = 0.100000, u_x = 0.000000
index = 13862, local_density = 0.100000, u_x = 0.000000
index = 13863, local_density = 0.100000, u_x = 0.000000
index = 13864, local_density = 0.100000, u_x = 0.000000
index = 13865, local_density = 0.100000, u_x = 0.000000
index = 13866, local_density = 0.100000, u_x = 0.000000
index = 13867, local_density = 0.100000, u_x = 0.000000
index = 13868, local_density = 0.100000, u_x = 0.000000
index = 13869, local_density = 0.100000, u_x = 0.000000
index = 13870, local_density = 0.100000, u_x = 0.000000
index = 13871, local_density = 0.100000, u_x = 0.000000
index = 13872, local_density = 0.100000, u_x = 0.000000
index = 13873, local_density = 0.100000, u_x = 0.000000
index = 13874, local_density = 0.100000, u_x = 0.000000
index = 13875, local_density = 0.100000, u_x = 0.000000
index = 13876, local_density = 0.100000, u_x = 0.000000
index = 13877, local_density = 0.100000, u_x = 0.000000
index = 13878, local_density = 0.100000, u_x = 0.000000
index = 13879, local_density = 0.100000, u_x = 0.000000
index = 13880, local_density = 0.100000, u_x = 0.000000
index = 13881, local_density = 0.100000, u_x = 0.000000
index = 13882, local_density = 0.100000, u_x = 0.000000
index = 13883, local_density = 0.100000, u_x = 0.000000
index = 13884, local_density = 0.100000, u_x = 0.000000
index = 13885, local_density = 0.100000, u_x = 0.000000
index = 13886, local_density = 0.100000, u_x = 0.000000
index = 13887, local_density = 0.100000, u_x = 0.000000
index = 13888, local_density = 0.100000, u_x = 0.000000
index = 13889, local_density = 0.100000, u_x = 0.000000
index = 13890, local_density = 0.100000, u_x = 0.000000
index = 13891, local_density = 0.100000, u_x = 0.000000
index = 13892, local_density = 0.100000, u_x = 0.000000
index = 13893, local_density = 0.100000, u_x = 0.000000
index = 13894, local_density = 0.100000, u_x = 0.000000
index = 13895, local_density = 0.100000, u_x = 0.000000
index = 13896, local_density = 0.100000, u_x = 0.000000
index = 13897, local_density = 0.100000, u_x = 0.000000
index = 13898, local_density = 0.100000, u_x = 0.000000
index = 13899, local_density = 0.100000, u_x = 0.000000
index = 13900, local_density = 0.100000, u_x = 0.000000
index = 13901, local_density = 0.100000, u_x = 0.000000
index = 13902, local_density = 0.100000, u_x = 0.000000
index = 13903, local_density = 0.100000, u_x = 0.000000
index = 13904, local_density = 0.100000, u_x = 0.000000
index = 13905, local_density = 0.100000, u_x = 0.000000
index = 13906, local_density = 0.100000, u_x = 0.000000
index = 13907, local_density = 0.100000, u_x = 0.000000
index = 13908, local_density = 0.100000, u_x = 0.000000
index = 13909, local_density = 0.100000, u_x = 0.000000
index = 13910, local_density = 0.100000, u_x = 0.000000
index = 13911, local_density = 0.100000, u_x = 0.000000
index = 13912, local_density = 0.100000, u_x = 0.000000
index = 13913, local_density = 0.100000, u_x = 0.000000
index = 13914, local_density = 0.100000, u_x = 0.000000
index = 13915, local_density = 0.100000, u_x = 0.000000
index = 13916, local_density = 0.100000, u_x = 0.000000
index = 13917, local_density = 0.100000, u_x = 0.000000
index = 13918, local_density = 0.100000, u_x = 0.000000
index = 13919, local_density = 0.100000, u_x = 0.000000
index = 13920, local_density = 0.100000, u_x = 0.000000
index = 13921, local_density = 0.100000, u_x = 0.000000
index = 13922, local_density = 0.100000, u_x = 0.000000
index = 13923, local_density = 0.100000, u_x = 0.000000
index = 13924, local_density = 0.100000, u_x = 0.000000
index = 13925, local_density = 0.100000, u_x = 0.000000
index = 13926, local_density = 0.100000, u_x = 0.000000
index = 13927, local_density = 0.100000, u_x = 0.000000
index = 13928, local_density = 0.100000, u_x = 0.000000
index = 13929, local_density = 0.100000, u_x = 0.000000
index = 13930, local_density = 0.100000, u_x = 0.000000
index = 13931, local_density = 0.100000, u_x = 0.000000
index = 13932, local_density = 0.100000, u_x = 0.000000
index = 13933, local_density = 0.100000, u_x = 0.000000
index = 13934, local_density = 0.100000, u_x = 0.000000
index = 13935, local_density = 0.100000, u_x = 0.000000
index = 13936, local_density = 0.100000, u_x = 0.000000
index = 13937, local_density = 0.100000, u_x = 0.000000
index = 13938, local_density = 0.100000, u_x = 0.000000
index = 13939, local_density = 0.100000, u_x = 0.000000
index = 13940, local_density = 0.100000, u_x = 0.000000
index = 13941, local_density = 0.100000, u_x = 0.000000
index = 13942, local_density = 0.100000, u_x = 0.000000
index = 13943, local_density = 0.100000, u_x = 0.000000
index = 13944, local_density = 0.100000, u_x = 0.000000
index = 13945, local_density = 0.100000, u_x = 0.000000
index = 13946, local_density = 0.100000, u_x = 0.000000
index = 13947, local_density = 0.100000, u_x = 0.000000
index = 13948, local_density = 0.100000, u_x = 0.000000
index = 13949, local_density = 0.100000, u_x = 0.000000
index = 13950, local_density = 0.100000, u_x = 0.000000
index = 13951, local_density = 0.100000, u_x = 0.000000
index = 13952, local_density = 0.100000, u_x = 0.000000
index = 13953, local_density = 0.100000, u_x = 0.000000
index = 13954, local_density = 0.100000, u_x = 0.000000
index = 13955, local_density = 0.100000, u_x = 0.000000
index = 13956, local_density = 0.100000, u_x = 0.000000
index = 13957, local_density = 0.100000, u_x = 0.000000
index = 13958, local_density = 0.100000, u_x = 0.000000
index = 13959, local_density = 0.100000, u_x = 0.000000
index = 13960, local_density = 0.100000, u_x = 0.000000
index = 13961, local_density = 0.100000, u_x = 0.000000
index = 13962, local_density = 0.100000, u_x = 0.000000
index = 13963, local_density = 0.100000, u_x = 0.000000
index = 13964, local_density = 0.100000, u_x = 0.000000
index = 13965, local_density = 0.100000, u_x = 0.000000
index = 13966, local_density = 0.100000, u_x = 0.000000
index = 13967, local_density = 0.100000, u_x = 0.000000
index = 13968, local_density = 0.100000, u_x = 0.000000
index = 13969, local_density = 0.100000, u_x = 0.000000
index = 13970, local_density = 0.100000, u_x = 0.000000
index = 13971, local_density = 0.100000, u_x = 0.000000
index = 13972, local_density = 0.100000, u_x = 0.000000
index = 13973, local_density = 0.100000, u_x = 0.000000
index = 13974, local_density = 0.100000, u_x = 0.000000
index = 13975, local_density = 0.100000, u_x = 0.000000
index = 13976, local_density = 0.100000, u_x = 0.000000
index = 13977, local_density = 0.100000, u_x = 0.000000
index = 13978, local_density = 0.100000, u_x = 0.000000
index = 13979, local_density = 0.100000, u_x = 0.000000
index = 13980, local_density = 0.100000, u_x = 0.000000
index = 13981, local_density = 0.100000, u_x = 0.000000
index = 13982, local_density = 0.100000, u_x = 0.000000
index = 13983, local_density = 0.100000, u_x = 0.000000
index = 13984, local_density = 0.100000, u_x = 0.000000
index = 13985, local_density = 0.100000, u_x = 0.000000
index = 13986, local_density = 0.100000, u_x = 0.000000
index = 13987, local_density = 0.100000, u_x = 0.000000
index = 13988, local_density = 0.100000, u_x = 0.000000
index = 13989, local_density = 0.100000, u_x = 0.000000
index = 13990, local_density = 0.100000, u_x = 0.000000
index = 13991, local_density = 0.100000, u_x = 0.000000
index = 13992, local_density = 0.100000, u_x = 0.000000
index = 13993, local_density = 0.100000, u_x = 0.000000
index = 13994, local_density = 0.100000, u_x = 0.000000
index = 13995, local_density = 0.100000, u_x = 0.000000
index = 13996, local_density = 0.100000, u_x = 0.000000
index = 13997, local_density = 0.100000, u_x = 0.000000
index = 13998, local_density = 0.100000, u_x = 0.000000
index = 13999, local_density = 0.100000, u_x = 0.000000
index = 14000, local_density = 0.100000, u_x = 0.000000
index = 14001, local_density = 0.100000, u_x = 0.000000
index = 14002, local_density = 0.100000, u_x = 0.000000
index = 14003, local_density = 0.100000, u_x = 0.000000
index = 14004, local_density = 0.100000, u_x = 0.000000
index = 14005, local_density = 0.100000, u_x = 0.000000
index = 14006, local_density = 0.100000, u_x = 0.000000
index = 14007, local_density = 0.100000, u_x = 0.000000
index = 14008, local_density = 0.100000, u_x = 0.000000
index = 14009, local_density = 0.100000, u_x = 0.000000
index = 14010, local_density = 0.100000, u_x = 0.000000
index = 14011, local_density = 0.100000, u_x = 0.000000
index = 14012, local_density = 0.100000, u_x = 0.000000
index = 14013, local_density = 0.100000, u_x = 0.000000
index = 14014, local_density = 0.100000, u_x = 0.000000
index = 14015, local_density = 0.100000, u_x = 0.000000
index = 14016, local_density = 0.100000, u_x = 0.000000
index = 14017, local_density = 0.100000, u_x = 0.000000
index = 14018, local_density = 0.100000, u_x = 0.000000
index = 14019, local_density = 0.100000, u_x = 0.000000
index = 14020, local_density = 0.100000, u_x = 0.000000
index = 14021, local_density = 0.100000, u_x = 0.000000
index = 14022, local_density = 0.100000, u_x = 0.000000
index = 14023, local_density = 0.100000, u_x = 0.000000
index = 14024, local_density = 0.100000, u_x = 0.000000
index = 14025, local_density = 0.100000, u_x = 0.000000
index = 14026, local_density = 0.100000, u_x = 0.000000
index = 14027, local_density = 0.100000, u_x = 0.000000
index = 14028, local_density = 0.100000, u_x = 0.000000
index = 14029, local_density = 0.100000, u_x = 0.000000
index = 14030, local_density = 0.100000, u_x = 0.000000
index = 14031, local_density = 0.100000, u_x = 0.000000
index = 14032, local_density = 0.100000, u_x = 0.000000
index = 14033, local_density = 0.100000, u_x = 0.000000
index = 14034, local_density = 0.100000, u_x = 0.000000
index = 14035, local_density = 0.100000, u_x = 0.000000
index = 14036, local_density = 0.100000, u_x = 0.000000
index = 14037, local_density = 0.100000, u_x = 0.000000
index = 14038, local_density = 0.100000, u_x = 0.000000
index = 14039, local_density = 0.100000, u_x = 0.000000
index = 14040, local_density = 0.100000, u_x = 0.000000
index = 14041, local_density = 0.100000, u_x = 0.000000
index = 14042, local_density = 0.100000, u_x = 0.000000
index = 14043, local_density = 0.100000, u_x = 0.000000
index = 14044, local_density = 0.100000, u_x = 0.000000
index = 14045, local_density = 0.100000, u_x = 0.000000
index = 14046, local_density = 0.100000, u_x = 0.000000
index = 14047, local_density = 0.100000, u_x = 0.000000
index = 14048, local_density = 0.100000, u_x = 0.000000
index = 14049, local_density = 0.100000, u_x = 0.000000
index = 14050, local_density = 0.100000, u_x = 0.000000
index = 14051, local_density = 0.100000, u_x = 0.000000
index = 14052, local_density = 0.100000, u_x = 0.000000
index = 14053, local_density = 0.100000, u_x = 0.000000
index = 14054, local_density = 0.100000, u_x = 0.000000
index = 14055, local_density = 0.100000, u_x = 0.000000
index = 14056, local_density = 0.100000, u_x = 0.000000
index = 14057, local_density = 0.100000, u_x = 0.000000
index = 14058, local_density = 0.100000, u_x = 0.000000
index = 14059, local_density = 0.100000, u_x = 0.000000
index = 14060, local_density = 0.100000, u_x = 0.000000
index = 14061, local_density = 0.100000, u_x = 0.000000
index = 14062, local_density = 0.100000, u_x = 0.000000
index = 14063, local_density = 0.100000, u_x = 0.000000
index = 14064, local_density = 0.100000, u_x = 0.000000
index = 14065, local_density = 0.100000, u_x = 0.000000
index = 14066, local_density = 0.100000, u_x = 0.000000
index = 14067, local_density = 0.100000, u_x = 0.000000
index = 14068, local_density = 0.100000, u_x = 0.000000
index = 14069, local_density = 0.100000, u_x = 0.000000
index = 14070, local_density = 0.100000, u_x = 0.000000
index = 14071, local_density = 0.100000, u_x = 0.000000
index = 14072, local_density = 0.100000, u_x = 0.000000
index = 14073, local_density = 0.100000, u_x = 0.000000
index = 14074, local_density = 0.100000, u_x = 0.000000
index = 14075, local_density = 0.100000, u_x = 0.000000
index = 14076, local_density = 0.100000, u_x = 0.000000
index = 14077, local_density = 0.100000, u_x = 0.000000
index = 14078, local_density = 0.100000, u_x = 0.000000
index = 14079, local_density = 0.100000, u_x = 0.000000
index = 14080, local_density = 0.100000, u_x = 0.000000
index = 14081, local_density = 0.100000, u_x = 0.000000
index = 14082, local_density = 0.100000, u_x = 0.000000
index = 14083, local_density = 0.100000, u_x = 0.000000
index = 14084, local_density = 0.100000, u_x = 0.000000
index = 14085, local_density = 0.100000, u_x = 0.000000
index = 14086, local_density = 0.100000, u_x = 0.000000
index = 14087, local_density = 0.100000, u_x = 0.000000
index = 14088, local_density = 0.100000, u_x = 0.000000
index = 14089, local_density = 0.100000, u_x = 0.000000
index = 14090, local_density = 0.100000, u_x = 0.000000
index = 14091, local_density = 0.100000, u_x = 0.000000
index = 14092, local_density = 0.100000, u_x = 0.000000
index = 14093, local_density = 0.100000, u_x = 0.000000
index = 14094, local_density = 0.100000, u_x = 0.000000
index = 14095, local_density = 0.100000, u_x = 0.000000
index = 14096, local_density = 0.100000, u_x = 0.000000
index = 14097, local_density = 0.100000, u_x = 0.000000
index = 14098, local_density = 0.100000, u_x = 0.000000
index = 14099, local_density = 0.100000, u_x = 0.000000
index = 14100, local_density = 0.100000, u_x = 0.000000
index = 14101, local_density = 0.100000, u_x = 0.000000
index = 14102, local_density = 0.100000, u_x = 0.000000
index = 14103, local_density = 0.100000, u_x = 0.000000
index = 14104, local_density = 0.100000, u_x = 0.000000
index = 14105, local_density = 0.100000, u_x = 0.000000
index = 14106, local_density = 0.100000, u_x = 0.000000
index = 14107, local_density = 0.100000, u_x = 0.000000
index = 14108, local_density = 0.100000, u_x = 0.000000
index = 14109, local_density = 0.100000, u_x = 0.000000
index = 14110, local_density = 0.100000, u_x = 0.000000
index = 14111, local_density = 0.100000, u_x = 0.000000
index = 14112, local_density = 0.100000, u_x = 0.000000
index = 14113, local_density = 0.100000, u_x = 0.000000
index = 14114, local_density = 0.100000, u_x = 0.000000
index = 14115, local_density = 0.100000, u_x = 0.000000
index = 14116, local_density = 0.100000, u_x = 0.000000
index = 14117, local_density = 0.100000, u_x = 0.000000
index = 14118, local_density = 0.100000, u_x = 0.000000
index = 14119, local_density = 0.100000, u_x = 0.000000
index = 14120, local_density = 0.100000, u_x = 0.000000
index = 14121, local_density = 0.100000, u_x = 0.000000
index = 14122, local_density = 0.100000, u_x = 0.000000
index = 14123, local_density = 0.100000, u_x = 0.000000
index = 14124, local_density = 0.100000, u_x = 0.000000
index = 14125, local_density = 0.100000, u_x = 0.000000
index = 14126, local_density = 0.100000, u_x = 0.000000
index = 14127, local_density = 0.100000, u_x = 0.000000
index = 14128, local_density = 0.100000, u_x = 0.000000
index = 14129, local_density = 0.100000, u_x = 0.000000
index = 14130, local_density = 0.100000, u_x = 0.000000
index = 14131, local_density = 0.100000, u_x = 0.000000
index = 14132, local_density = 0.100000, u_x = 0.000000
index = 14133, local_density = 0.100000, u_x = 0.000000
index = 14134, local_density = 0.100000, u_x = 0.000000
index = 14135, local_density = 0.100000, u_x = 0.000000
index = 14136, local_density = 0.100000, u_x = 0.000000
index = 14137, local_density = 0.100000, u_x = 0.000000
index = 14138, local_density = 0.100000, u_x = 0.000000
index = 14139, local_density = 0.100000, u_x = 0.000000
index = 14140, local_density = 0.100000, u_x = 0.000000
index = 14141, local_density = 0.100000, u_x = 0.000000
index = 14142, local_density = 0.100000, u_x = 0.000000
index = 14143, local_density = 0.100000, u_x = 0.000000
index = 14144, local_density = 0.100000, u_x = 0.000000
index = 14145, local_density = 0.100000, u_x = 0.000000
index = 14146, local_density = 0.100000, u_x = 0.000000
index = 14147, local_density = 0.100000, u_x = 0.000000
index = 14148, local_density = 0.100000, u_x = 0.000000
index = 14149, local_density = 0.100000, u_x = 0.000000
index = 14150, local_density = 0.100000, u_x = 0.000000
index = 14151, local_density = 0.100000, u_x = 0.000000
index = 14152, local_density = 0.100000, u_x = 0.000000
index = 14153, local_density = 0.100000, u_x = 0.000000
index = 14154, local_density = 0.100000, u_x = 0.000000
index = 14155, local_density = 0.100000, u_x = 0.000000
index = 14156, local_density = 0.100000, u_x = 0.000000
index = 14157, local_density = 0.100000, u_x = 0.000000
index = 14158, local_density = 0.100000, u_x = 0.000000
index = 14159, local_density = 0.100000, u_x = 0.000000
index = 14160, local_density = 0.100000, u_x = 0.000000
index = 14161, local_density = 0.100000, u_x = 0.000000
index = 14162, local_density = 0.100000, u_x = 0.000000
index = 14163, local_density = 0.100000, u_x = 0.000000
index = 14164, local_density = 0.100000, u_x = 0.000000
index = 14165, local_density = 0.100000, u_x = 0.000000
index = 14166, local_density = 0.100000, u_x = 0.000000
index = 14167, local_density = 0.100000, u_x = 0.000000
index = 14168, local_density = 0.100000, u_x = 0.000000
index = 14169, local_density = 0.100000, u_x = 0.000000
index = 14170, local_density = 0.100000, u_x = 0.000000
index = 14171, local_density = 0.100000, u_x = 0.000000
index = 14172, local_density = 0.100000, u_x = 0.000000
index = 14173, local_density = 0.100000, u_x = 0.000000
index = 14174, local_density = 0.100000, u_x = 0.000000
index = 14175, local_density = 0.100000, u_x = 0.000000
index = 14176, local_density = 0.100000, u_x = 0.000000
index = 14177, local_density = 0.100000, u_x = 0.000000
index = 14178, local_density = 0.100000, u_x = 0.000000
index = 14179, local_density = 0.100000, u_x = 0.000000
index = 14180, local_density = 0.100000, u_x = 0.000000
index = 14181, local_density = 0.100000, u_x = 0.000000
index = 14182, local_density = 0.100000, u_x = 0.000000
index = 14183, local_density = 0.100000, u_x = 0.000000
index = 14184, local_density = 0.100000, u_x = 0.000000
index = 14185, local_density = 0.100000, u_x = 0.000000
index = 14186, local_density = 0.100000, u_x = 0.000000
index = 14187, local_density = 0.100000, u_x = 0.000000
index = 14188, local_density = 0.100000, u_x = 0.000000
index = 14189, local_density = 0.100000, u_x = 0.000000
index = 14190, local_density = 0.100000, u_x = 0.000000
index = 14191, local_density = 0.100000, u_x = 0.000000
index = 14192, local_density = 0.100000, u_x = 0.000000
index = 14193, local_density = 0.100000, u_x = 0.000000
index = 14194, local_density = 0.100000, u_x = 0.000000
index = 14195, local_density = 0.100000, u_x = 0.000000
index = 14196, local_density = 0.100000, u_x = 0.000000
index = 14197, local_density = 0.100000, u_x = 0.000000
index = 14198, local_density = 0.100000, u_x = 0.000000
index = 14199, local_density = 0.100000, u_x = 0.000000
index = 14200, local_density = 0.100000, u_x = 0.000000
index = 14201, local_density = 0.100000, u_x = 0.000000
index = 14202, local_density = 0.100000, u_x = 0.000000
index = 14203, local_density = 0.100000, u_x = 0.000000
index = 14204, local_density = 0.100000, u_x = 0.000000
index = 14205, local_density = 0.100000, u_x = 0.000000
index = 14206, local_density = 0.100000, u_x = 0.000000
index = 14207, local_density = 0.100000, u_x = 0.000000
index = 14208, local_density = 0.100000, u_x = 0.000000
index = 14209, local_density = 0.100000, u_x = 0.000000
index = 14210, local_density = 0.100000, u_x = 0.000000
index = 14211, local_density = 0.100000, u_x = 0.000000
index = 14212, local_density = 0.100000, u_x = 0.000000
index = 14213, local_density = 0.100000, u_x = 0.000000
index = 14214, local_density = 0.100000, u_x = 0.000000
index = 14215, local_density = 0.100000, u_x = 0.000000
index = 14216, local_density = 0.100000, u_x = 0.000000
index = 14217, local_density = 0.100000, u_x = 0.000000
index = 14218, local_density = 0.100000, u_x = 0.000000
index = 14219, local_density = 0.100000, u_x = 0.000000
index = 14220, local_density = 0.100000, u_x = 0.000000
index = 14221, local_density = 0.100000, u_x = 0.000000
index = 14222, local_density = 0.100000, u_x = 0.000000
index = 14223, local_density = 0.100000, u_x = 0.000000
index = 14224, local_density = 0.100000, u_x = 0.000000
index = 14225, local_density = 0.100000, u_x = 0.000000
index = 14226, local_density = 0.100000, u_x = 0.000000
index = 14227, local_density = 0.100000, u_x = 0.000000
index = 14228, local_density = 0.100000, u_x = 0.000000
index = 14229, local_density = 0.100000, u_x = 0.000000
